label,gender,log_mel_0,log_mel_1,log_mel_2,log_mel_3,log_mel_4,log_mel_5,log_mel_6,log_mel_7,log_mel_8,log_mel_9,log_mel_10,log_mel_11,log_mel_12,log_mel_13,log_mel_14,log_mel_15,log_mel_16,log_mel_17,log_mel_18,log_mel_19,log_mel_20,log_mel_21,log_mel_22,log_mel_23,log_mel_24,log_mel_25,log_mel_26,log_mel_27,log_mel_28,log_mel_29,log_mel_30,log_mel_31,log_mel_32,log_mel_33,log_mel_34,log_mel_35,log_mel_36,log_mel_37,log_mel_38,log_mel_39,log_mel_40,log_mel_41,log_mel_42,log_mel_43,log_mel_44,log_mel_45,log_mel_46,log_mel_47,log_mel_48,log_mel_49,log_mel_50,log_mel_51,log_mel_52,log_mel_53,log_mel_54,log_mel_55,log_mel_56,log_mel_57,log_mel_58,log_mel_59,log_mel_60,log_mel_61,log_mel_62,log_mel_63,log_mel_64,log_mel_65,log_mel_66,log_mel_67,log_mel_68,log_mel_69,log_mel_70,log_mel_71,log_mel_72,log_mel_73,log_mel_74,log_mel_75,log_mel_76,log_mel_77,log_mel_78,log_mel_79,log_mel_80,log_mel_81,log_mel_82,log_mel_83,log_mel_84,log_mel_85,log_mel_86,log_mel_87,log_mel_88,log_mel_89,log_mel_90,log_mel_91,log_mel_92,log_mel_93,log_mel_94,log_mel_95,log_mel_96,log_mel_97,log_mel_98,log_mel_99,log_mel_100,log_mel_101,log_mel_102,log_mel_103,log_mel_104,log_mel_105,log_mel_106,log_mel_107,log_mel_108,log_mel_109,log_mel_110,log_mel_111,log_mel_112,log_mel_113,log_mel_114,log_mel_115,log_mel_116,log_mel_117,log_mel_118,log_mel_119,log_mel_120,log_mel_121,log_mel_122,log_mel_123,log_mel_124,log_mel_125,log_mel_126,log_mel_127,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
sad,0,-58.154213,-58.12985,-56.782078,-54.47149,-51.06249,-45.15888,-41.252476,-39.283962,-40.49474,-44.63349,-45.256443,-47.39727,-48.795284,-46.233368,-42.11164,-40.3027,-40.183933,-43.04484,-45.173565,-46.481087,-48.47628,-48.299824,-46.988136,-46.499516,-47.779907,-49.585995,-51.912582,-52.842365,-53.19282,-52.36588,-50.699314,-50.707325,-52.51963,-53.949276,-54.98434,-54.838665,-54.6467,-55.300735,-54.91383,-54.331573,-55.58105,-56.54465,-55.553596,-52.398293,-51.996037,-52.54514,-52.573215,-51.222282,-49.586807,-48.17585,-48.363285,-49.396202,-48.8269,-48.637188,-50.489304,-52.359097,-51.93978,-52.227108,-54.22131,-54.876396,-55.314903,-56.29674,-56.382244,-56.370964,-56.475193,-55.865887,-56.22483,-56.119007,-55.520924,-56.075977,-55.7763,-55.87603,-55.24989,-55.549267,-56.946583,-58.186756,-59.652687,-60.39137,-60.174397,-60.6952,-60.308838,-60.28599,-60.51861,-60.626434,-60.135605,-59.775898,-60.044815,-59.548744,-59.353737,-59.50593,-59.712578,-60.199112,-60.63254,-61.575455,-61.855797,-62.02482,-61.893776,-62.694576,-63.227997,-63.158787,-62.312454,-61.115417,-60.522434,-60.836784,-61.294247,-61.003784,-61.74478,-62.795326,-62.863594,-62.839653,-63.355858,-63.826378,-64.32648,-63.87618,-63.880543,-63.995937,-64.65327,-65.34357,-65.935165,-66.49921,-66.90041,-67.38749,-67.96895,-68.621376,-68.988335,-69.700134,-70.96562,-71.85151,-634.4853,71.03974,-6.5669293,7.721408,-0.30542237,6.9913554,-15.028293,-12.167973,-16.926113,-4.6786165,-3.3898427,-0.92398065,-9.09696,-9.490169,-1.7453599,1.9089254,-6.967601,-2.9453428,-5.283939,-5.6623764,-4.560036,-5.1008463,-4.1612053,-4.665124,-3.6084251,-1.4789686,-3.6845655,-1.1685852,-0.7437202,1.3732914,2.1550295,4.9872003,5.369792,4.678849,4.1409407,4.312963,-0.22086604,-1.0591358,-1.3131526,-0.4879916
angry,0,-48.192947,-47.87719,-46.694683,-45.180336,-40.357395,-36.591896,-36.160625,-36.72537,-38.649727,-41.089424,-39.345825,-39.74285,-40.282043,-39.114704,-38.426147,-39.305992,-39.35295,-40.149967,-40.35352,-39.473328,-39.999027,-40.1788,-40.802742,-42.94205,-44.10845,-44.639694,-44.17019,-43.455692,-43.00064,-43.427795,-44.074432,-45.671635,-46.47641,-45.704445,-44.906208,-45.098503,-46.53123,-47.1053,-46.46252,-45.391857,-44.47609,-44.89516,-45.536182,-46.019993,-47.010746,-46.258095,-44.968143,-44.878952,-45.854904,-46.037697,-45.969578,-46.221317,-45.867626,-45.96829,-47.047173,-47.476448,-47.165443,-47.69901,-47.65203,-48.03717,-48.451168,-47.97714,-47.25962,-47.37105,-46.093384,-46.140396,-46.694923,-46.79258,-46.77593,-47.10352,-46.558315,-45.887096,-45.949074,-46.088085,-46.176872,-46.903046,-47.965645,-49.55975,-51.161266,-51.7928,-51.7549,-51.87514,-51.529648,-51.119617,-51.01102,-51.23669,-51.817463,-51.878967,-51.67987,-51.144943,-50.01109,-50.021748,-50.80892,-51.74595,-52.716164,-52.834457,-53.23908,-53.260788,-53.026455,-52.971073,-52.744328,-52.095215,-52.041733,-52.655464,-52.695763,-52.564667,-52.58032,-52.90768,-53.228065,-53.302696,-53.727993,-53.868153,-53.90028,-54.138634,-54.783817,-55.245888,-55.807713,-56.385803,-56.71233,-57.355072,-57.691853,-57.68482,-57.826084,-57.92408,-58.262997,-59.203156,-60.826385,-61.140987,-544.1135,56.604164,-5.327784,11.071868,-0.97546303,1.4010569,-10.82952,-0.048729494,-7.938131,-6.5835705,-4.7237372,1.3969222,-4.063577,-5.473729,-0.62675834,-1.8756313,-5.0653887,-1.0746746,-3.7727973,-4.008785,-2.7205124,-3.4437106,-4.871485,-2.6567886,-1.7684796,0.32073557,-3.1353798,0.14650008,-0.5113234,-2.6563141,-2.0464573,1.1245672,-1.41323,0.5058249,0.7539313,1.2431426,2.2946634,3.0457904,1.4646119,1.4509124
angry,0,-46.74388,-46.503845,-46.064983,-44.282642,-39.838978,-35.165215,-33.030945,-32.86317,-35.936348,-39.148434,-38.52938,-38.729248,-38.27443,-36.183346,-35.439384,-35.52783,-35.984562,-37.954952,-38.577152,-38.247925,-39.737617,-39.86032,-39.7799,-40.738472,-41.090748,-40.642128,-40.267925,-40.41665,-41.14801,-42.194584,-42.298424,-42.839138,-42.968174,-41.643997,-41.39819,-41.992374,-42.780807,-43.051006,-42.31422,-42.723175,-43.318893,-43.065,-42.054684,-42.576965,-44.395927,-43.77434,-42.941216,-42.733963,-43.329502,-43.75109,-43.702793,-43.50879,-43.784492,-44.253716,-44.694283,-44.80321,-45.578228,-45.579903,-45.72139,-45.947792,-45.6714,-45.52372,-44.182793,-43.576256,-43.002796,-42.919376,-43.020218,-43.26361,-43.633373,-43.053078,-43.64167,-43.86621,-44.486774,-44.269665,-44.527905,-45.403065,-46.887207,-48.33678,-49.159573,-49.577274,-49.248344,-49.427773,-49.340343,-49.19551,-49.09006,-48.976845,-48.81595,-48.594955,-47.6992,-46.932117,-47.37276,-47.18009,-47.649662,-48.658302,-49.31583,-49.761852,-50.189686,-50.336617,-50.281303,-50.110893,-49.55954,-48.924316,-48.929863,-49.17707,-49.58055,-49.445553,-49.284107,-49.32217,-49.907387,-50.49111,-50.71148,-50.86674,-51.091614,-51.492622,-51.724266,-51.921146,-52.01267,-52.257042,-52.84592,-53.5458,-54.0235,-54.263584,-54.340893,-54.62553,-54.779163,-55.312862,-56.260616,-56.394894,-513.68665,51.939465,-4.283086,7.829137,-2.1696942,0.78336465,-10.925153,-0.34485424,-5.2683415,-7.898558,-7.8295484,0.61786896,-3.7931798,-7.619476,-1.4502531,-0.77564305,-5.0365386,-1.5278647,-4.1717553,-3.2154038,-1.4674228,-4.014788,-4.2564,-3.695258,-3.4432893,-2.661152,-3.912461,-1.525733,0.4429391,-0.44791996,0.08096581,2.3154528,0.48661748,1.242548,1.3152559,2.3075702,2.2539308,3.3400087,2.3361878,1.4323748
angry,0,-55.91078,-54.24731,-52.441795,-48.41562,-42.436287,-38.287487,-38.29784,-38.905964,-41.330303,-42.159588,-41.128334,-41.976574,-42.04116,-40.70789,-40.325905,-41.081867,-42.58043,-43.47299,-42.76779,-41.072865,-41.56946,-41.982597,-43.93317,-46.678524,-46.63894,-46.045937,-46.295227,-45.522038,-44.885357,-45.40304,-46.502583,-47.98951,-49.07371,-47.62117,-46.22632,-46.19732,-46.69417,-47.378704,-47.731686,-47.546288,-46.059086,-45.770798,-47.071198,-47.54092,-47.896645,-48.001072,-47.787216,-47.606686,-48.170734,-47.666412,-47.54799,-48.803764,-48.58552,-48.915897,-48.95987,-48.96494,-50.192635,-50.190212,-50.186016,-51.053066,-50.881336,-50.310596,-50.07137,-48.92402,-47.87149,-47.553684,-47.360806,-47.734184,-47.931236,-48.682354,-49.052937,-49.2035,-49.236874,-49.39626,-49.2856,-49.826866,-50.470863,-51.135517,-50.995903,-50.789562,-50.881435,-51.604763,-52.29219,-52.3706,-52.559265,-52.981804,-52.54576,-51.766872,-50.64608,-50.107903,-50.52523,-51.46463,-52.707176,-53.623688,-53.36113,-53.288933,-53.83776,-54.542095,-54.552692,-54.103966,-53.47093,-53.295967,-53.290833,-53.569347,-53.69146,-53.338818,-53.082436,-53.44653,-54.266243,-54.65174,-54.81275,-54.919632,-55.02621,-55.448147,-56.07039,-56.574768,-56.70201,-56.737373,-57.101776,-57.659912,-58.102245,-58.38597,-58.873528,-59.335217,-60.036095,-60.755093,-62.153103,-63.10801,-563.28656,49.648838,-6.105738,10.458235,-5.491734,-0.33151788,-9.950892,-0.90741235,-10.08037,-7.562868,-8.875398,-1.2832768,-4.3651705,-6.5103993,-3.9879518,-2.0328798,-6.3626323,-3.3422031,-6.8717356,-2.8004644,-3.1042266,-6.110979,-5.529979,-1.9060185,-4.011483,-1.9285672,-1.8907908,-1.3104874,-1.3790749,-1.7425292,-3.5435374,-0.91267586,-1.7475368,-2.2994473,-0.025204696,2.4494703,2.1165104,3.361054,2.0862405,0.37651908
angry,0,-49.60796,-48.83083,-47.101894,-44.16436,-39.022106,-35.141357,-34.6073,-35.02024,-36.244984,-38.27735,-37.465763,-37.400944,-37.650284,-37.065994,-37.159878,-37.517826,-37.11002,-38.362774,-39.258137,-38.799126,-40.045616,-40.563328,-40.42688,-41.75769,-42.63067,-42.398407,-42.74369,-42.356556,-43.36633,-43.945114,-43.560257,-44.39697,-44.595997,-43.889885,-44.317173,-44.791306,-45.020405,-44.155952,-43.2574,-42.793415,-44.410633,-44.791084,-45.082726,-44.994225,-44.675728,-43.9562,-43.797554,-43.443336,-43.6085,-43.640335,-43.80827,-43.933643,-43.950653,-44.52518,-44.99389,-45.20391,-45.310356,-45.434467,-46.62595,-46.29584,-46.781487,-47.187477,-45.556255,-44.771088,-43.148506,-43.110355,-43.479427,-43.161575,-43.225475,-43.322952,-44.005608,-44.86229,-44.749657,-44.95003,-45.10628,-45.96526,-46.89341,-48.002827,-48.29285,-48.753677,-48.56712,-48.92602,-49.287266,-48.75025,-48.68386,-49.256397,-49.775528,-49.055813,-48.26374,-47.536655,-47.205612,-47.688473,-48.86204,-50.329384,-50.568466,-50.28948,-50.476627,-50.851227,-50.4464,-49.815765,-49.520252,-49.412243,-49.800568,-49.843697,-49.67727,-49.39796,-49.46684,-49.90273,-50.650764,-51.54381,-51.825447,-52.16,-52.54084,-53.066135,-53.59505,-53.697975,-53.654957,-54.01806,-54.5941,-54.882267,-55.10423,-55.369343,-55.50982,-55.764236,-56.251995,-56.9408,-59.191036,-60.67369,-523.0224,51.59193,-7.600658,12.76434,-1.247192,2.6342397,-11.746138,-1.3233069,-8.600859,-8.8879,-6.967075,-0.73521113,-4.603704,-7.769274,-3.2426558,0.08335226,-6.511257,-2.7598314,-5.961698,-2.0489423,-2.5800767,-3.9526618,-4.5573134,-2.0634923,-4.2602043,-1.9736501,-2.353374,-0.47674385,-0.7661666,-1.7302711,-2.8905408,1.8851706,-0.68039805,0.6211968,0.59552336,0.5641713,0.06908346,1.5767602,0.40731877,1.9912815
angry,0,-44.330364,-44.242115,-43.751698,-42.473347,-39.02341,-36.476257,-34.48734,-31.566805,-30.922274,-31.284048,-31.745201,-34.061687,-37.115253,-36.989513,-35.67108,-34.465317,-33.361034,-33.18042,-33.18252,-33.117363,-34.20985,-34.274467,-34.659058,-36.122776,-36.820263,-37.05224,-37.255688,-37.46433,-38.342373,-38.86138,-38.01744,-38.339413,-37.44812,-36.19871,-36.923706,-38.358753,-39.92429,-40.622124,-39.759922,-38.63012,-38.511547,-38.62948,-39.13236,-39.871174,-40.263126,-39.685867,-39.21999,-39.10422,-39.261425,-39.53885,-39.79947,-40.045544,-39.901924,-39.975437,-40.200485,-40.546005,-41.529675,-41.598557,-41.22427,-41.28216,-41.160824,-41.289806,-40.343494,-39.740063,-39.27774,-39.237694,-38.633797,-38.846428,-38.81403,-38.92819,-38.772045,-38.106426,-38.700924,-39.01617,-39.38487,-40.25226,-41.29703,-43.328857,-44.423283,-45.138557,-45.55594,-45.707176,-45.575077,-45.46267,-44.943077,-44.667088,-45.291817,-45.294586,-45.038715,-44.459766,-43.892666,-43.77816,-44.01832,-44.70769,-45.451878,-45.576393,-45.956802,-46.3586,-46.410194,-46.084282,-45.621983,-45.40688,-45.174053,-45.27857,-45.466133,-44.952026,-44.547565,-45.153885,-45.950806,-46.12702,-46.357185,-46.628456,-47.21167,-47.73891,-47.847927,-47.848976,-48.141273,-48.55006,-49.1591,-49.492077,-49.66026,-49.526997,-49.865826,-50.538784,-50.79284,-51.45915,-53.02764,-53.32288,-470.2107,48.589825,-8.505513,5.728758,-3.0265071,-2.5719056,-14.422111,0.16104396,-6.6395006,-8.884907,-6.19227,0.9303705,-5.094511,-6.93717,-0.82444924,-1.559181,-6.4674015,-2.2382336,-6.2281885,-4.7789373,-3.935877,-2.5245454,-2.420134,-0.32688802,1.2556931,1.8739401,-0.6942828,1.8400352,1.6891423,1.3485409,2.1765647,3.9040475,0.9809347,1.160923,-0.69490165,-0.969963,-0.23480192,0.9417005,0.6959729,0.43056613
angry,0,-42.963768,-43.426933,-43.446186,-42.89265,-40.368404,-37.37698,-35.82231,-32.794895,-31.242144,-29.93264,-28.990557,-30.493788,-32.82808,-33.353508,-33.40792,-32.988205,-32.181644,-32.580784,-32.811325,-32.061337,-32.412632,-32.30329,-32.38195,-33.828346,-34.12669,-33.731236,-33.541573,-33.762226,-34.50855,-35.559284,-35.937855,-36.796844,-37.256077,-35.73846,-35.08822,-35.9203,-36.156704,-35.37263,-34.241432,-33.509544,-33.795635,-33.92948,-34.33532,-36.03277,-37.826233,-36.240955,-34.66952,-34.249973,-35.07785,-35.758453,-35.671665,-35.97826,-36.569572,-36.8227,-36.308823,-36.35809,-37.544094,-38.444443,-38.551678,-38.332973,-38.394245,-37.686676,-36.33037,-35.491184,-34.393867,-34.274918,-34.09279,-34.40961,-35.066875,-34.61707,-34.82185,-35.70752,-35.55464,-35.957993,-36.58137,-37.002052,-37.463238,-38.995975,-40.317497,-41.571087,-43.28916,-43.22274,-42.994263,-42.393265,-42.619034,-42.45544,-41.909103,-42.055447,-41.58301,-41.10621,-40.66338,-40.43579,-40.669205,-41.67473,-42.14276,-42.728966,-43.403637,-43.774155,-43.577312,-43.1712,-42.857704,-42.51006,-41.658154,-41.442215,-41.79869,-41.862423,-41.63956,-42.370186,-43.173264,-43.292423,-43.397835,-43.774117,-44.328804,-44.732296,-44.76299,-44.80685,-45.32615,-45.875237,-46.2369,-46.569576,-46.76074,-46.850677,-46.784985,-47.182426,-47.520428,-48.1707,-49.079117,-49.19894,-437.09802,43.614964,-16.250322,0.14796717,-4.1375465,-3.3201478,-14.91011,-0.6204229,-7.4736824,-12.08525,-7.4262543,1.1512309,-3.7715933,-8.029628,-1.6814189,-2.9330602,-7.0108314,-2.01148,-4.693769,-0.2884125,2.3732438,-1.125809,-1.3763846,0.52203953,1.1568447,1.9610443,0.9976226,4.155576,1.8582492,0.15657789,0.7005291,1.9484123,0.8555554,1.0778593,-1.2621372,-1.317144,0.545677,1.7309998,0.37265676,0.05262452
angry,0,-45.956215,-45.418625,-44.705963,-43.609516,-40.65168,-39.10999,-37.620857,-33.707245,-31.543493,-29.901361,-28.82686,-31.047726,-34.519093,-36.189632,-36.646606,-36.306057,-35.160713,-35.152447,-34.701225,-33.491787,-33.86727,-33.60741,-34.160316,-35.839977,-36.02772,-35.61875,-35.734524,-35.68616,-36.520473,-37.655983,-37.928616,-38.605076,-38.85973,-37.666927,-37.1275,-37.133846,-36.954395,-37.02731,-36.760014,-36.856247,-35.909782,-36.193455,-36.30436,-37.130924,-38.621777,-38.07768,-36.750347,-35.85295,-36.233437,-37.36459,-38.361866,-38.527603,-37.98105,-38.08541,-38.090225,-38.391724,-39.374306,-39.96189,-39.885033,-40.12794,-40.215816,-39.279427,-37.76723,-36.96634,-35.809673,-34.464165,-34.58551,-35.222755,-35.09089,-35.188488,-35.30942,-35.974304,-36.53034,-36.471016,-37.475266,-37.879364,-38.122948,-39.082024,-40.909687,-42.003567,-43.379425,-44.48197,-44.499474,-44.741356,-44.569942,-44.34348,-44.01712,-43.247528,-42.687843,-42.44522,-41.864117,-41.83896,-41.687496,-41.002846,-40.874958,-41.39248,-42.828365,-44.10196,-43.951004,-43.439686,-42.517075,-41.811577,-41.38053,-41.45351,-41.78482,-41.50577,-42.040527,-42.56148,-43.9343,-44.5766,-44.822018,-44.78693,-45.123177,-45.011356,-44.875084,-45.26337,-45.747066,-46.02218,-46.732513,-47.291523,-47.49132,-47.848045,-48.411545,-48.864807,-49.073982,-49.986115,-52.02375,-52.744682,-451.00687,38.712643,-16.36935,3.6345222,-4.883439,-0.9473013,-17.030104,2.0116603,-6.669933,-13.561244,-7.302331,2.773464,-6.758627,-7.30157,-3.9126859,-3.6932034,-8.139471,-2.8843007,-7.146157,-0.57743347,1.2225834,-2.1235597,0.33700433,1.73391,1.8429503,2.2261343,1.0644636,5.5656233,1.4559183,1.3984151,0.42819896,0.4904808,0.012174601,0.034111686,-2.8692076,-0.85152376,-0.37029722,0.5272616,0.14511639,-1.2984936
angry,0,-45.901443,-45.542377,-45.214848,-44.05744,-41.12966,-39.00153,-36.872616,-31.4661,-29.911285,-31.922316,-34.044556,-36.955925,-38.725964,-38.809937,-37.37119,-34.989944,-31.834532,-31.128769,-32.051693,-34.00254,-37.43633,-38.24515,-38.150864,-37.86669,-36.49848,-35.258373,-35.20559,-35.49677,-36.912968,-38.324413,-38.903893,-40.622917,-41.37215,-39.511173,-38.014217,-37.628765,-37.58239,-37.647316,-38.095573,-38.708363,-39.160656,-38.38369,-38.01834,-38.50886,-39.75185,-39.802956,-38.929253,-38.984795,-38.946777,-38.83363,-38.884182,-39.114113,-39.994713,-40.020676,-39.56388,-39.843563,-41.17711,-41.100937,-40.93905,-41.94752,-42.029686,-40.657337,-39.667458,-38.982883,-37.88839,-37.79983,-38.142998,-37.839005,-37.554768,-37.25534,-37.29362,-37.563328,-37.77138,-37.915703,-38.426895,-39.497784,-40.706577,-42.643482,-44.515957,-45.480816,-45.20742,-45.572655,-45.50284,-45.3224,-45.299385,-45.213535,-45.190704,-44.730022,-43.881744,-42.935608,-42.32241,-42.51402,-42.898754,-43.6291,-44.350906,-44.604893,-44.51997,-44.95861,-44.93108,-44.90801,-44.934566,-44.35865,-43.89231,-43.89993,-43.688892,-43.696217,-44.00946,-44.32599,-45.306026,-45.72659,-46.05116,-45.976295,-46.361633,-46.46252,-46.60963,-47.03921,-47.478497,-47.884914,-48.335888,-48.72025,-48.87818,-48.7898,-49.115356,-49.540314,-49.78623,-50.878815,-52.407036,-52.89766,-467.17688,41.2892,-12.171492,3.8007672,-4.4440317,-1.9300922,-15.296289,0.39723456,-5.8751426,-11.244269,-6.740289,2.8042068,-5.31536,-7.362759,-0.77857924,-2.0069222,-7.734724,-1.9940246,-5.0579042,-2.33681,-1.3076102,-3.2947488,-4.804971,-3.901263,-2.9179971,-0.19837369,-0.5560688,5.3019204,6.085995,5.7727976,3.6452465,4.90449,1.012815,0.052115675,-0.13903417,-0.56945395,-0.009997622,0.638023,-1.8548228,-1.5827289
fearful,0,-54.26989,-53.62208,-53.123264,-52.55945,-49.40987,-45.459755,-42.30899,-39.925915,-39.654808,-40.099308,-39.887848,-42.592472,-45.683697,-46.11662,-45.876514,-44.35537,-41.924202,-41.754738,-42.181934,-42.93072,-46.00562,-46.72114,-46.859615,-48.233234,-48.699467,-48.75146,-49.529083,-49.7226,-50.02769,-49.4274,-47.815132,-47.443405,-48.62776,-48.791588,-49.947323,-50.861973,-51.636765,-51.40424,-50.70738,-50.257713,-50.193157,-50.86007,-51.605255,-51.470905,-50.833546,-49.889366,-48.981068,-47.86202,-47.072155,-47.209423,-47.781704,-47.7906,-47.89078,-49.185963,-50.792206,-51.211975,-52.23871,-52.93997,-53.450836,-53.694427,-53.989964,-53.88748,-52.148876,-51.83191,-51.124115,-50.430744,-50.379654,-50.22503,-50.57223,-50.24303,-50.9659,-51.39022,-51.77593,-51.81444,-52.93695,-54.425488,-55.913944,-57.311443,-58.001617,-57.20964,-56.132755,-56.097454,-56.734646,-56.964466,-57.567135,-57.529415,-57.153606,-56.35596,-56.179768,-56.18201,-56.53955,-57.228085,-58.127266,-58.380524,-58.031902,-58.21134,-59.098526,-59.463406,-59.28866,-58.8102,-58.036327,-57.692867,-57.763954,-57.793163,-57.499878,-57.473724,-57.541965,-57.684727,-58.476982,-59.238552,-59.287144,-59.232327,-59.201664,-59.186012,-59.655308,-59.884377,-60.305317,-60.82742,-61.15205,-61.464626,-61.730953,-61.94069,-62.185806,-62.522404,-62.64259,-63.39352,-64.16841,-64.39697,-599.0252,59.32428,-5.274424,4.3980274,1.4660532,2.264465,-11.350671,-3.826891,-10.801558,-8.760663,-5.8555045,-0.1986056,-6.510924,-11.696269,-2.7484777,3.0788665,-4.0959053,-4.562827,-6.089768,-4.7622886,-3.6763103,-4.293959,-3.0278404,-1.8539068,0.30876878,3.3056746,1.5234396,2.4365273,2.2610598,1.9058954,0.772975,4.2654614,3.2775931,0.5576214,0.16046695,-0.26416206,-2.2814262,-0.94443065,0.87978154,-0.463235
fearful,0,-57.006252,-56.06012,-54.5927,-52.391403,-47.372227,-43.8082,-43.34391,-43.16157,-44.922962,-48.3621,-47.653454,-47.817867,-48.191093,-47.83062,-47.438675,-46.584923,-45.123333,-45.89018,-47.67255,-49.353836,-52.11987,-51.80103,-51.520813,-51.833576,-51.379154,-51.282406,-52.248,-52.66009,-53.45262,-54.316586,-53.17603,-53.41309,-54.728054,-53.915974,-52.536587,-53.02241,-53.679058,-54.534374,-55.05077,-55.11943,-55.201653,-54.336613,-53.808308,-54.33025,-54.602215,-53.942944,-52.70639,-51.944397,-51.869324,-51.62404,-52.509937,-52.90943,-52.588573,-53.051197,-54.99462,-55.080982,-55.70873,-56.660606,-57.150105,-57.63706,-57.669975,-57.709927,-57.00699,-56.088528,-55.416183,-55.04857,-54.57095,-54.571827,-54.71588,-54.254128,-54.69972,-55.364574,-55.51369,-55.530052,-56.09029,-57.205345,-58.39766,-59.528603,-60.02446,-59.78999,-58.93722,-58.68683,-58.65182,-58.44904,-58.366245,-59.118828,-59.736214,-59.79153,-60.033707,-60.261837,-59.5281,-59.567497,-59.6986,-60.451736,-61.264923,-61.994442,-61.99328,-61.642654,-61.262646,-60.83565,-60.496273,-60.418854,-60.568913,-60.78982,-60.572617,-60.80192,-60.933083,-60.704964,-60.92196,-61.1229,-61.362415,-61.598606,-61.599022,-61.600163,-61.959312,-62.134094,-62.390606,-63.31086,-63.834774,-64.33121,-64.67788,-64.9869,-65.4726,-65.71064,-66.05753,-66.9766,-68.425964,-68.69758,-636.4804,55.530087,-2.0547636,9.373142,1.3357903,4.4300356,-7.8803725,-0.35135365,-11.072628,-5.682192,-4.967769,0.7884775,-5.5897555,-8.223734,-2.9184759,2.6341553,-3.6539912,-4.359292,-4.0919857,-3.3580728,-3.704549,-3.5596743,-4.032229,-4.481627,-4.810996,-2.552922,-4.594256,-1.0384185,0.8181087,-0.060715232,0.70296395,3.2871053,-0.17323044,0.69860774,-0.07743641,0.15087089,0.38383085,0.65430766,0.35758287,0.2284358
fearful,0,-56.01759,-55.113113,-52.894245,-49.95325,-45.70507,-42.283623,-41.780357,-41.34787,-42.579693,-46.354874,-45.972088,-46.318443,-46.656857,-44.58209,-43.635098,-43.72351,-43.653244,-45.620926,-45.681946,-45.510334,-47.66289,-47.81688,-48.104244,-49.35197,-49.446434,-49.49951,-50.336636,-51.059555,-51.96544,-52.21491,-51.455532,-51.727833,-53.47086,-53.021072,-52.846195,-53.17928,-53.231842,-52.910065,-52.3455,-53.224487,-55.09103,-54.837643,-52.187763,-51.755165,-53.842285,-53.351437,-51.450798,-49.419888,-49.17665,-49.765923,-49.715046,-49.261627,-50.018963,-50.35108,-51.319305,-51.901062,-52.68567,-53.282784,-53.919914,-54.380325,-55.097897,-54.81611,-54.90152,-54.23662,-53.562878,-53.858906,-53.60721,-53.89588,-53.737495,-52.424294,-53.22407,-53.722942,-53.916927,-53.139206,-53.07604,-53.552326,-54.64759,-55.785156,-56.967743,-58.116367,-58.6323,-58.840527,-58.51339,-56.901398,-55.94147,-56.116867,-56.30809,-56.38499,-56.417503,-56.58707,-57.718956,-58.589066,-57.909733,-57.500538,-57.42947,-57.89909,-59.14731,-59.38498,-59.348446,-58.9276,-58.35871,-57.910248,-58.077393,-58.145092,-58.167557,-58.400257,-58.263203,-58.302776,-58.775845,-59.656296,-59.7619,-59.90681,-59.96023,-60.07416,-60.404026,-60.526188,-60.667248,-61.11295,-61.554527,-61.845703,-62.26364,-62.50725,-62.71885,-63.02845,-63.396988,-63.99432,-65.134094,-65.80836,-612.30835,53.503334,-2.0079331,10.402098,2.2268362,4.601609,-9.351032,-5.881974,-11.738347,-5.585459,-2.4626203,0.54757845,-6.451239,-7.5668263,-0.8033807,1.2810415,-5.760139,-2.874534,-4.931169,-4.9687467,-2.7509148,-2.559532,-5.658589,-4.5402317,-2.7294474,-3.7381115,-3.576094,0.48961893,-2.210296,-1.3950449,0.44004935,0.49218804,0.031224046,1.9469668,0.2777514,1.3810284,1.0910772,0.98436606,0.50367457,-0.09667476
